"X","Y","malpi_aster_w4u3_rit"
584592.302217,4441421.845300,1613.000000
584619.578170,4441421.845300,1596.000000
584646.854123,4441421.845300,1582.000000
584674.130076,4441421.845300,1578.000000
584701.406029,4441421.845300,1570.000000
584728.681982,4441421.845300,1535.000000
584755.957935,4441421.845300,1518.000000
584783.233888,4441421.845300,1509.000000
584810.509841,4441421.845300,1505.000000
584837.785794,4441421.845300,1515.000000
584865.061747,4441421.845300,1511.000000
584892.337700,4441421.845300,1487.000000
584919.613653,4441421.845300,1446.000000
584946.889606,4441421.845300,1431.000000
584974.165559,4441421.845300,1416.000000
585001.441512,4441421.845300,1411.000000
585028.717465,4441421.845300,1407.000000
585055.993418,4441421.845300,1398.000000
585083.269371,4441421.845300,1375.000000
585110.545324,4441421.845300,1363.000000
585137.821277,4441421.845300,1351.000000
585165.097230,4441421.845300,1339.000000
585192.373183,4441421.845300,1325.000000
585219.649136,4441421.845300,1315.000000
585246.925089,4441421.845300,1309.000000
585274.201042,4441421.845300,1286.000000
585301.476995,4441421.845300,1266.000000
585328.752948,4441421.845300,1257.000000
585356.028901,4441421.845300,1251.000000
585383.304854,4441421.845300,1245.000000
585410.580807,4441421.845300,1236.000000
585437.856760,4441421.845300,1219.000000
585465.132713,4441421.845300,1210.000000
585492.408666,4441421.845300,1200.000000
585519.684619,4441421.845300,1192.000000
585546.960572,4441421.845300,1184.000000
585574.236525,4441421.845300,1176.000000
585601.512478,4441421.845300,1168.000000
585628.788431,4441421.845300,1159.000000
585656.064384,4441421.845300,1151.000000
585683.340337,4441421.845300,1147.000000
585710.616290,4441421.845300,1142.000000
585737.892243,4441421.845300,1138.000000
585765.168196,4441421.845300,1132.000000
585792.444149,4441421.845300,1128.000000
585819.720102,4441421.845300,1127.000000
585846.996055,4441421.845300,1125.000000
585874.272008,4441421.845300,1123.000000
585901.547961,4441421.845300,1117.000000
585928.823914,4441421.845300,1110.000000
585956.099867,4441421.845300,1105.000000
585983.375820,4441421.845300,1099.000000
586010.651773,4441421.845300,1097.000000
586037.927726,4441421.845300,1091.000000
586065.203679,4441421.845300,1089.000000
586092.479632,4441421.845300,1087.000000
586119.755585,4441421.845300,1087.000000
586147.031538,4441421.845300,1090.000000
586174.307491,4441421.845300,1090.000000
586201.583444,4441421.845300,1085.000000
586228.859397,4441421.845300,1073.000000
586256.135350,4441421.845300,1068.000000
586283.411303,4441421.845300,1064.000000
586310.687256,4441421.845300,1063.000000
586337.963209,4441421.845300,1065.000000
586365.239162,4441421.845300,1063.000000
586392.515115,4441421.845300,1061.000000
586419.791068,4441421.845300,1058.000000
586447.067021,4441421.845300,1055.000000
581019.152374,4441449.121253,965.000000
581046.428327,4441449.121253,969.000000
581073.704280,4441449.121253,974.000000
581100.980233,4441449.121253,976.000000
581128.256186,4441449.121253,978.000000
581155.532139,4441449.121253,983.000000
581182.808092,4441449.121253,987.000000
581210.084045,4441449.121253,993.000000
581237.359998,4441449.121253,998.000000
581264.635951,4441449.121253,1003.000000
581291.911904,4441449.121253,1004.000000
581319.187857,4441449.121253,1011.000000
581346.463810,4441449.121253,1014.000000
581373.739763,4441449.121253,1017.000000
581401.015716,4441449.121253,1020.000000
581428.291669,4441449.121253,1023.000000
581455.567622,4441449.121253,1026.000000
581482.843575,4441449.121253,1029.000000
581510.119528,4441449.121253,1034.000000
581537.395481,4441449.121253,1037.000000
581564.671434,4441449.121253,1040.000000
581591.947387,4441449.121253,1043.000000
581619.223340,4441449.121253,1046.000000
581646.499293,4441449.121253,1050.000000
581673.775246,4441449.121253,1060.000000
581701.051199,4441449.121253,1063.000000
581728.327152,4441449.121253,1068.000000
581755.603105,4441449.121253,1071.000000
581782.879058,4441449.121253,1074.000000
581810.155011,4441449.121253,1075.000000
581837.430964,4441449.121253,1077.000000
581864.706917,4441449.121253,1083.000000
581891.982870,4441449.121253,1091.000000
581919.258823,4441449.121253,1097.000000
581946.534776,4441449.121253,1101.000000
581973.810729,4441449.121253,1107.000000
582001.086682,4441449.121253,1113.000000
582028.362635,4441449.121253,1125.000000
582055.638588,4441449.121253,1135.000000
582082.914541,4441449.121253,1146.000000
582110.190494,4441449.121253,1163.000000
582137.466447,4441449.121253,1180.000000
582164.742400,4441449.121253,1201.000000
582192.018353,4441449.121253,1223.000000
582219.294306,4441449.121253,1247.000000
582246.570259,4441449.121253,1258.000000
582273.846212,4441449.121253,1272.000000
582301.122165,4441449.121253,1286.000000
582328.398118,4441449.121253,1304.000000
582355.674071,4441449.121253,1327.000000
582382.950024,4441449.121253,1366.000000
582410.225977,4441449.121253,1421.000000
582437.501930,4441449.121253,1438.000000
582464.777883,4441449.121253,1468.000000
582492.053836,4441449.121253,1497.000000
582519.329789,4441449.121253,1528.000000
582546.605742,4441449.121253,1531.000000
582573.881695,4441449.121253,1565.000000
582601.157648,4441449.121253,1578.000000
582628.433601,4441449.121253,1587.000000
582655.709554,4441449.121253,1597.000000
582682.985507,4441449.121253,1622.000000
582710.261460,4441449.121253,1637.000000
582737.537413,4441449.121253,1656.000000
582764.813366,4441449.121253,1680.000000
582792.089319,4441449.121253,1694.000000
582819.365272,4441449.121253,1702.000000
582846.641225,4441449.121253,1714.000000
582873.917178,4441449.121253,1733.000000
582901.193131,4441449.121253,1743.000000
582928.469084,4441449.121253,1760.000000
582955.745037,4441449.121253,1764.000000
582983.020990,4441449.121253,1765.000000
583010.296943,4441449.121253,1765.000000
583037.572896,4441449.121253,1769.000000
583064.848849,4441449.121253,1770.000000
583092.124802,4441449.121253,1765.000000
583119.400755,4441449.121253,1761.000000
583146.676708,4441449.121253,1759.000000
583173.952661,4441449.121253,1761.000000
583201.228614,4441449.121253,1759.000000
583228.504567,4441449.121253,1752.000000
583255.780520,4441449.121253,1746.000000
583283.056473,4441449.121253,1734.000000
583310.332426,4441449.121253,1728.000000
583337.608379,4441449.121253,1723.000000
583364.884332,4441449.121253,1722.000000
583392.160285,4441449.121253,1719.000000
583419.436238,4441449.121253,1714.000000
583446.712191,4441449.121253,1706.000000
583473.988144,4441449.121253,1697.000000
583501.264097,4441449.121253,1691.000000
583528.540050,4441449.121253,1687.000000
583555.816003,4441449.121253,1683.000000
583583.091956,4441449.121253,1681.000000
583610.367909,4441449.121253,1681.000000
583637.643862,4441449.121253,1680.000000
583664.919815,4441449.121253,1686.000000
583692.195768,4441449.121253,1692.000000
583719.471721,4441449.121253,1696.000000
583746.747674,4441449.121253,1697.000000
583774.023627,4441449.121253,1693.000000
583801.299580,4441449.121253,1690.000000
583828.575533,4441449.121253,1698.000000
583855.851486,4441449.121253,1710.000000
583883.127439,4441449.121253,1722.000000
583910.403392,4441449.121253,1722.000000
583937.679345,4441449.121253,1720.000000
583964.955298,4441449.121253,1719.000000
583992.231251,4441449.121253,1712.000000
584019.507204,4441449.121253,1701.000000
584046.783157,4441449.121253,1701.000000
584074.059110,4441449.121253,1696.000000
584101.335063,4441449.121253,1692.000000
584128.611016,4441449.121253,1696.000000
584155.886969,4441449.121253,1716.000000
584183.162922,4441449.121253,1718.000000
584210.438875,4441449.121253,1717.000000
584237.714828,4441449.121253,1706.000000
584264.990781,4441449.121253,1699.000000
584292.266734,4441449.121253,1693.000000
584319.542687,4441449.121253,1690.000000
584346.818640,4441449.121253,1679.000000
584374.094593,4441449.121253,1664.000000
584401.370546,4441449.121253,1651.000000
584428.646499,4441449.121253,1644.000000
584455.922452,4441449.121253,1636.000000
584483.198405,4441449.121253,1630.000000
584510.474358,4441449.121253,1623.000000
584537.750311,4441449.121253,1612.000000
584565.026264,4441449.121253,1601.000000
584592.302217,4441449.121253,1582.000000
584619.578170,4441449.121253,1567.000000
584646.854123,4441449.121253,1560.000000
584674.130076,4441449.121253,1551.000000
584701.406029,4441449.121253,1545.000000
584728.681982,4441449.121253,1517.000000
584755.957935,4441449.121253,1512.000000
584783.233888,4441449.121253,1508.000000
584810.509841,4441449.121253,1489.000000
584837.785794,4441449.121253,1493.000000
584865.061747,4441449.121253,1473.000000
584892.337700,4441449.121253,1457.000000
584919.613653,4441449.121253,1427.000000
584946.889606,4441449.121253,1418.000000
584974.165559,4441449.121253,1408.000000
585001.441512,4441449.121253,1400.000000
585028.717465,4441449.121253,1396.000000
585055.993418,4441449.121253,1385.000000
585083.269371,4441449.121253,1362.000000
585110.545324,4441449.121253,1352.000000
585137.821277,4441449.121253,1337.000000
585165.097230,4441449.121253,1319.000000
585192.373183,4441449.121253,1310.000000
585219.649136,4441449.121253,1302.000000
585246.925089,4441449.121253,1290.000000
585274.201042,4441449.121253,1272.000000
585301.476995,4441449.121253,1254.000000
585328.752948,4441449.121253,1257.000000
585356.028901,4441449.121253,1251.000000
585383.304854,4441449.121253,1245.000000
585410.580807,4441449.121253,1236.000000
585437.856760,4441449.121253,1219.000000
585465.132713,4441449.121253,1210.000000
585492.408666,4441449.121253,1200.000000
585519.684619,4441449.121253,1192.000000
585546.960572,4441449.121253,1184.000000
585574.236525,4441449.121253,1176.000000
585601.512478,4441449.121253,1168.000000
585628.788431,4441449.121253,1159.000000
585656.064384,4441449.121253,1156.000000
585683.340337,4441449.121253,1151.000000
585710.616290,4441449.121253,1145.000000
585737.892243,4441449.121253,1141.000000
585765.168196,4441449.121253,1137.000000
585792.444149,4441449.121253,1130.000000
585819.720102,4441449.121253,1128.000000
585846.996055,4441449.121253,1126.000000
585874.272008,4441449.121253,1124.000000
585901.547961,4441449.121253,1118.000000
585928.823914,4441449.121253,1113.000000
585956.099867,4441449.121253,1108.000000
585983.375820,4441449.121253,1099.000000
586010.651773,4441449.121253,1096.000000
586037.927726,4441449.121253,1093.000000
586065.203679,4441449.121253,1092.000000
586092.479632,4441449.121253,1091.000000
586119.755585,4441449.121253,1091.000000
586147.031538,4441449.121253,1091.000000
586174.307491,4441449.121253,1091.000000
586201.583444,4441449.121253,1084.000000
586228.859397,4441449.121253,1077.000000
586256.135350,4441449.121253,1073.000000
586283.411303,4441449.121253,1070.000000
586310.687256,4441449.121253,1076.000000
586337.963209,4441449.121253,1072.000000
586365.239162,4441449.121253,1071.000000
586392.515115,4441449.121253,1070.000000
586419.791068,4441449.121253,1066.000000
586447.067021,4441449.121253,1061.000000
581019.152374,4441476.397206,965.000000
581046.428327,4441476.397206,968.000000
581073.704280,4441476.397206,972.000000
581100.980233,4441476.397206,976.000000
581128.256186,4441476.397206,984.000000
581155.532139,4441476.397206,986.000000
581182.808092,4441476.397206,989.000000
581210.084045,4441476.397206,992.000000
581237.359998,4441476.397206,996.000000
581264.635951,4441476.397206,1000.000000
581291.911904,4441476.397206,1003.000000
581319.187857,4441476.397206,1011.000000
581346.463810,4441476.397206,1015.000000
581373.739763,4441476.397206,1016.000000
581401.015716,4441476.397206,1019.000000
581428.291669,4441476.397206,1023.000000
581455.567622,4441476.397206,1026.000000
581482.843575,4441476.397206,1030.000000
581510.119528,4441476.397206,1037.000000
581537.395481,4441476.397206,1038.000000
581564.671434,4441476.397206,1041.000000
581591.947387,4441476.397206,1045.000000
581619.223340,4441476.397206,1047.000000
581646.499293,4441476.397206,1049.000000
581673.775246,4441476.397206,1059.000000
581701.051199,4441476.397206,1064.000000
581728.327152,4441476.397206,1067.000000
581755.603105,4441476.397206,1071.000000
581782.879058,4441476.397206,1073.000000
581810.155011,4441476.397206,1076.000000
581837.430964,4441476.397206,1079.000000
581864.706917,4441476.397206,1085.000000
581891.982870,4441476.397206,1090.000000
581919.258823,4441476.397206,1094.000000
581946.534776,4441476.397206,1098.000000
581973.810729,4441476.397206,1104.000000
582001.086682,4441476.397206,1109.000000
582028.362635,4441476.397206,1122.000000
582055.638588,4441476.397206,1135.000000
582082.914541,4441476.397206,1148.000000
582110.190494,4441476.397206,1165.000000
582137.466447,4441476.397206,1183.000000
582164.742400,4441476.397206,1200.000000
582192.018353,4441476.397206,1225.000000
582219.294306,4441476.397206,1247.000000
582246.570259,4441476.397206,1258.000000
582273.846212,4441476.397206,1272.000000
582301.122165,4441476.397206,1286.000000
582328.398118,4441476.397206,1304.000000
582355.674071,4441476.397206,1327.000000
582382.950024,4441476.397206,1399.000000
582410.225977,4441476.397206,1421.000000
582437.501930,4441476.397206,1438.000000
582464.777883,4441476.397206,1468.000000
582492.053836,4441476.397206,1497.000000
582519.329789,4441476.397206,1528.000000
582546.605742,4441476.397206,1548.000000
582573.881695,4441476.397206,1581.000000
582601.157648,4441476.397206,1595.000000
582628.433601,4441476.397206,1615.000000
582655.709554,4441476.397206,1628.000000
582682.985507,4441476.397206,1650.000000
582710.261460,4441476.397206,1659.000000
582737.537413,4441476.397206,1670.000000
582764.813366,4441476.397206,1702.000000
582792.089319,4441476.397206,1705.000000
582819.365272,4441476.397206,1723.000000
582846.641225,4441476.397206,1739.000000
582873.917178,4441476.397206,1751.000000
582901.193131,4441476.397206,1761.000000
582928.469084,4441476.397206,1785.000000
582955.745037,4441476.397206,1790.000000
582983.020990,4441476.397206,1787.000000
583010.296943,4441476.397206,1785.000000
583037.572896,4441476.397206,1786.000000
583064.848849,4441476.397206,1790.000000
583092.124802,4441476.397206,1781.000000
583119.400755,4441476.397206,1780.000000
583146.676708,4441476.397206,1776.000000
583173.952661,4441476.397206,1775.000000
583201.228614,4441476.397206,1775.000000
583228.504567,4441476.397206,1769.000000
583255.780520,4441476.397206,1760.000000
583283.056473,4441476.397206,1751.000000
583310.332426,4441476.397206,1747.000000
583337.608379,4441476.397206,1739.000000
583364.884332,4441476.397206,1736.000000
583392.160285,4441476.397206,1730.000000
583419.436238,4441476.397206,1726.000000
583446.712191,4441476.397206,1725.000000
583473.988144,4441476.397206,1717.000000
583501.264097,4441476.397206,1707.000000
583528.540050,4441476.397206,1699.000000
583555.816003,4441476.397206,1693.000000
583583.091956,4441476.397206,1694.000000
583610.367909,4441476.397206,1696.000000
583637.643862,4441476.397206,1698.000000
583664.919815,4441476.397206,1699.000000
583692.195768,4441476.397206,1703.000000
583719.471721,4441476.397206,1703.000000
583746.747674,4441476.397206,1703.000000
583774.023627,4441476.397206,1702.000000
583801.299580,4441476.397206,1706.000000
583828.575533,4441476.397206,1723.000000
583855.851486,4441476.397206,1739.000000
583883.127439,4441476.397206,1753.000000
583910.403392,4441476.397206,1752.000000
583937.679345,4441476.397206,1732.000000
583964.955298,4441476.397206,1727.000000
583992.231251,4441476.397206,1711.000000
584019.507204,4441476.397206,1692.000000
584046.783157,4441476.397206,1690.000000
584074.059110,4441476.397206,1692.000000
584101.335063,4441476.397206,1689.000000
584128.611016,4441476.397206,1693.000000
584155.886969,4441476.397206,1719.000000
584183.162922,4441476.397206,1719.000000
584210.438875,4441476.397206,1715.000000
584237.714828,4441476.397206,1706.000000
584264.990781,4441476.397206,1696.000000
584292.266734,4441476.397206,1687.000000
584319.542687,4441476.397206,1683.000000
584346.818640,4441476.397206,1671.000000
584374.094593,4441476.397206,1658.000000
584401.370546,4441476.397206,1646.000000
584428.646499,4441476.397206,1636.000000
584455.922452,4441476.397206,1625.000000
584483.198405,4441476.397206,1617.000000
584510.474358,4441476.397206,1604.000000
584537.750311,4441476.397206,1588.000000
584565.026264,4441476.397206,1577.000000
584592.302217,4441476.397206,1565.000000
584619.578170,4441476.397206,1553.000000
584646.854123,4441476.397206,1542.000000
584674.130076,4441476.397206,1535.000000
584701.406029,4441476.397206,1516.000000
584728.681982,4441476.397206,1502.000000
584755.957935,4441476.397206,1502.000000
584783.233888,4441476.397206,1494.000000
584810.509841,4441476.397206,1484.000000
584837.785794,4441476.397206,1471.000000
584865.061747,4441476.397206,1456.000000
584892.337700,4441476.397206,1434.000000
584919.613653,4441476.397206,1421.000000
584946.889606,4441476.397206,1409.000000
584974.165559,4441476.397206,1399.000000
585001.441512,4441476.397206,1391.000000
585028.717465,4441476.397206,1396.000000
585055.993418,4441476.397206,1385.000000
585083.269371,4441476.397206,1362.000000
585110.545324,4441476.397206,1352.000000
585137.821277,4441476.397206,1337.000000
585165.097230,4441476.397206,1319.000000
585192.373183,4441476.397206,1310.000000
585219.649136,4441476.397206,1302.000000
585246.925089,4441476.397206,1290.000000
585274.201042,4441476.397206,1272.000000
585301.476995,4441476.397206,1254.000000
585328.752948,4441476.397206,1246.000000
585356.028901,4441476.397206,1240.000000
585383.304854,4441476.397206,1237.000000
585410.580807,4441476.397206,1232.000000
585437.856760,4441476.397206,1208.000000
585465.132713,4441476.397206,1199.000000
585492.408666,4441476.397206,1186.000000
585519.684619,4441476.397206,1180.000000
585546.960572,4441476.397206,1175.000000
585574.236525,4441476.397206,1173.000000
585601.512478,4441476.397206,1168.000000
585628.788431,4441476.397206,1162.000000
585656.064384,4441476.397206,1158.000000
585683.340337,4441476.397206,1155.000000
585710.616290,4441476.397206,1150.000000
585737.892243,4441476.397206,1145.000000
585765.168196,4441476.397206,1140.000000
585792.444149,4441476.397206,1134.000000
585819.720102,4441476.397206,1130.000000
585846.996055,4441476.397206,1125.000000
585874.272008,4441476.397206,1120.000000
585901.547961,4441476.397206,1115.000000
585928.823914,4441476.397206,1112.000000
585956.099867,4441476.397206,1105.000000
585983.375820,4441476.397206,1099.000000
586010.651773,4441476.397206,1098.000000
586037.927726,4441476.397206,1097.000000
586065.203679,4441476.397206,1097.000000
586092.479632,4441476.397206,1098.000000
586119.755585,4441476.397206,1097.000000
586147.031538,4441476.397206,1094.000000
586174.307491,4441476.397206,1091.000000
586201.583444,4441476.397206,1086.000000
586228.859397,4441476.397206,1083.000000
586256.135350,4441476.397206,1080.000000
586283.411303,4441476.397206,1077.000000
586310.687256,4441476.397206,1077.000000
586337.963209,4441476.397206,1076.000000
586365.239162,4441476.397206,1076.000000
586392.515115,4441476.397206,1073.000000
586419.791068,4441476.397206,1067.000000
586447.067021,4441476.397206,1061.000000
581019.152374,4441503.673159,966.000000
581046.428327,4441503.673159,969.000000
581073.704280,4441503.673159,972.000000
581100.980233,4441503.673159,976.000000
581128.256186,4441503.673159,986.000000
581155.532139,4441503.673159,987.000000
581182.808092,4441503.673159,988.000000
581210.084045,4441503.673159,989.000000
581237.359998,4441503.673159,992.000000
581264.635951,4441503.673159,995.000000
581291.911904,4441503.673159,1001.000000
581319.187857,4441503.673159,1011.000000
581346.463810,4441503.673159,1015.000000
581373.739763,4441503.673159,1018.000000
581401.015716,4441503.673159,1021.000000
581428.291669,4441503.673159,1024.000000
581455.567622,4441503.673159,1028.000000
581482.843575,4441503.673159,1031.000000
581510.119528,4441503.673159,1037.000000
581537.395481,4441503.673159,1039.000000
581564.671434,4441503.673159,1042.000000
581591.947387,4441503.673159,1044.000000
581619.223340,4441503.673159,1047.000000
581646.499293,4441503.673159,1049.000000
581673.775246,4441503.673159,1059.000000
581701.051199,4441503.673159,1064.000000
581728.327152,4441503.673159,1067.000000
581755.603105,4441503.673159,1069.000000
581782.879058,4441503.673159,1073.000000
581810.155011,4441503.673159,1076.000000
581837.430964,4441503.673159,1078.000000
581864.706917,4441503.673159,1084.000000
581891.982870,4441503.673159,1090.000000
581919.258823,4441503.673159,1094.000000
581946.534776,4441503.673159,1098.000000
581973.810729,4441503.673159,1104.000000
582001.086682,4441503.673159,1109.000000
582028.362635,4441503.673159,1122.000000
582055.638588,4441503.673159,1135.000000
582082.914541,4441503.673159,1148.000000
582110.190494,4441503.673159,1165.000000
582137.466447,4441503.673159,1183.000000
582164.742400,4441503.673159,1200.000000
582192.018353,4441503.673159,1225.000000
582219.294306,4441503.673159,1249.000000
582246.570259,4441503.673159,1262.000000
582273.846212,4441503.673159,1275.000000
582301.122165,4441503.673159,1290.000000
582328.398118,4441503.673159,1308.000000
582355.674071,4441503.673159,1356.000000
582382.950024,4441503.673159,1401.000000
582410.225977,4441503.673159,1435.000000
582437.501930,4441503.673159,1465.000000
582464.777883,4441503.673159,1493.000000
582492.053836,4441503.673159,1518.000000
582519.329789,4441503.673159,1545.000000
582546.605742,4441503.673159,1556.000000
582573.881695,4441503.673159,1597.000000
582601.157648,4441503.673159,1615.000000
582628.433601,4441503.673159,1621.000000
582655.709554,4441503.673159,1653.000000
582682.985507,4441503.673159,1677.000000
582710.261460,4441503.673159,1683.000000
582737.537413,4441503.673159,1694.000000
582764.813366,4441503.673159,1705.000000
582792.089319,4441503.673159,1726.000000
582819.365272,4441503.673159,1743.000000
582846.641225,4441503.673159,1755.000000
582873.917178,4441503.673159,1761.000000
582901.193131,4441503.673159,1772.000000
582928.469084,4441503.673159,1804.000000
582955.745037,4441503.673159,1805.000000
582983.020990,4441503.673159,1799.000000
583010.296943,4441503.673159,1800.000000
583037.572896,4441503.673159,1797.000000
583064.848849,4441503.673159,1798.000000
583092.124802,4441503.673159,1797.000000
583119.400755,4441503.673159,1797.000000
583146.676708,4441503.673159,1793.000000
583173.952661,4441503.673159,1787.000000
583201.228614,4441503.673159,1781.000000
583228.504567,4441503.673159,1775.000000
583255.780520,4441503.673159,1769.000000
583283.056473,4441503.673159,1759.000000
583310.332426,4441503.673159,1753.000000
583337.608379,4441503.673159,1747.000000
583364.884332,4441503.673159,1742.000000
583392.160285,4441503.673159,1738.000000
583419.436238,4441503.673159,1733.000000
583446.712191,4441503.673159,1736.000000
583473.988144,4441503.673159,1731.000000
583501.264097,4441503.673159,1726.000000
583528.540050,4441503.673159,1719.000000
583555.816003,4441503.673159,1713.000000
583583.091956,4441503.673159,1712.000000
583610.367909,4441503.673159,1714.000000
583637.643862,4441503.673159,1717.000000
583664.919815,4441503.673159,1717.000000
583692.195768,4441503.673159,1718.000000
583719.471721,4441503.673159,1715.000000
583746.747674,4441503.673159,1715.000000
583774.023627,4441503.673159,1718.000000
583801.299580,4441503.673159,1729.000000
583828.575533,4441503.673159,1741.000000
583855.851486,4441503.673159,1760.000000
583883.127439,4441503.673159,1753.000000
583910.403392,4441503.673159,1760.000000
583937.679345,4441503.673159,1753.000000
583964.955298,4441503.673159,1732.000000
583992.231251,4441503.673159,1707.000000
584019.507204,4441503.673159,1690.000000
584046.783157,4441503.673159,1697.000000
584074.059110,4441503.673159,1697.000000
584101.335063,4441503.673159,1686.000000
584128.611016,4441503.673159,1718.000000
584155.886969,4441503.673159,1717.000000
584183.162922,4441503.673159,1710.000000
584210.438875,4441503.673159,1708.000000
584237.714828,4441503.673159,1703.000000
584264.990781,4441503.673159,1691.000000
584292.266734,4441503.673159,1678.000000
584319.542687,4441503.673159,1672.000000
584346.818640,4441503.673159,1664.000000
584374.094593,4441503.673159,1642.000000
584401.370546,4441503.673159,1629.000000
584428.646499,4441503.673159,1612.000000
584455.922452,4441503.673159,1610.000000
584483.198405,4441503.673159,1598.000000
584510.474358,4441503.673159,1588.000000
584537.750311,4441503.673159,1576.000000
584565.026264,4441503.673159,1563.000000
584592.302217,4441503.673159,1549.000000
584619.578170,4441503.673159,1538.000000
584646.854123,4441503.673159,1523.000000
584674.130076,4441503.673159,1515.000000
584701.406029,4441503.673159,1516.000000
584728.681982,4441503.673159,1502.000000
584755.957935,4441503.673159,1502.000000
584783.233888,4441503.673159,1494.000000
584810.509841,4441503.673159,1484.000000
584837.785794,4441503.673159,1471.000000
584865.061747,4441503.673159,1456.000000
584892.337700,4441503.673159,1434.000000
584919.613653,4441503.673159,1421.000000
584946.889606,4441503.673159,1409.000000
584974.165559,4441503.673159,1399.000000
585001.441512,4441503.673159,1391.000000
585028.717465,4441503.673159,1381.000000
585055.993418,4441503.673159,1376.000000
585083.269371,4441503.673159,1353.000000
585110.545324,4441503.673159,1341.000000
585137.821277,4441503.673159,1329.000000
585165.097230,4441503.673159,1315.000000
585192.373183,4441503.673159,1300.000000
585219.649136,4441503.673159,1288.000000
585246.925089,4441503.673159,1278.000000
585274.201042,4441503.673159,1253.000000
585301.476995,4441503.673159,1245.000000
585328.752948,4441503.673159,1240.000000
585356.028901,4441503.673159,1234.000000
585383.304854,4441503.673159,1229.000000
585410.580807,4441503.673159,1219.000000
585437.856760,4441503.673159,1197.000000
585465.132713,4441503.673159,1193.000000
585492.408666,4441503.673159,1181.000000
585519.684619,4441503.673159,1174.000000
585546.960572,4441503.673159,1174.000000
585574.236525,4441503.673159,1173.000000
585601.512478,4441503.673159,1170.000000
585628.788431,4441503.673159,1164.000000
585656.064384,4441503.673159,1161.000000
585683.340337,4441503.673159,1158.000000
585710.616290,4441503.673159,1155.000000
585737.892243,4441503.673159,1152.000000
585765.168196,4441503.673159,1146.000000
585792.444149,4441503.673159,1135.000000
585819.720102,4441503.673159,1129.000000
585846.996055,4441503.673159,1124.000000
585874.272008,4441503.673159,1122.000000
585901.547961,4441503.673159,1118.000000
585928.823914,4441503.673159,1111.000000
585956.099867,4441503.673159,1107.000000
585983.375820,4441503.673159,1105.000000
586010.651773,4441503.673159,1104.000000
586037.927726,4441503.673159,1103.000000
586065.203679,4441503.673159,1102.000000
586092.479632,4441503.673159,1102.000000
586119.755585,4441503.673159,1102.000000
586147.031538,4441503.673159,1095.000000
586174.307491,4441503.673159,1092.000000
586201.583444,4441503.673159,1089.000000
586228.859397,4441503.673159,1089.000000
586256.135350,4441503.673159,1085.000000
586283.411303,4441503.673159,1085.000000
586310.687256,4441503.673159,1082.000000
586337.963209,4441503.673159,1080.000000
586365.239162,4441503.673159,1078.000000
586392.515115,4441503.673159,1072.000000
586419.791068,4441503.673159,1066.000000
586447.067021,4441503.673159,1060.000000
581019.152374,4441530.949112,967.000000
581046.428327,4441530.949112,970.000000
581073.704280,4441530.949112,972.000000
581100.980233,4441530.949112,976.000000
581128.256186,4441530.949112,982.000000
581155.532139,4441530.949112,986.000000
581182.808092,4441530.949112,986.000000
581210.084045,4441530.949112,988.000000
581237.359998,4441530.949112,991.000000
581264.635951,4441530.949112,995.000000
581291.911904,4441530.949112,1002.000000
581319.187857,4441530.949112,1012.000000
581346.463810,4441530.949112,1016.000000
581373.739763,4441530.949112,1019.000000
581401.015716,4441530.949112,1021.000000
581428.291669,4441530.949112,1024.000000
581455.567622,4441530.949112,1027.000000
581482.843575,4441530.949112,1034.000000
581510.119528,4441530.949112,1037.000000
581537.395481,4441530.949112,1040.000000
581564.671434,4441530.949112,1043.000000
581591.947387,4441530.949112,1044.000000
581619.223340,4441530.949112,1047.000000
581646.499293,4441530.949112,1049.000000
581673.775246,4441530.949112,1059.000000
581701.051199,4441530.949112,1064.000000
581728.327152,4441530.949112,1067.000000
581755.603105,4441530.949112,1069.000000
581782.879058,4441530.949112,1073.000000
581810.155011,4441530.949112,1076.000000
581837.430964,4441530.949112,1078.000000
581864.706917,4441530.949112,1084.000000
581891.982870,4441530.949112,1086.000000
581919.258823,4441530.949112,1090.000000
581946.534776,4441530.949112,1095.000000
581973.810729,4441530.949112,1102.000000
582001.086682,4441530.949112,1108.000000
582028.362635,4441530.949112,1120.000000
582055.638588,4441530.949112,1133.000000
582082.914541,4441530.949112,1149.000000
582110.190494,4441530.949112,1162.000000
582137.466447,4441530.949112,1187.000000
582164.742400,4441530.949112,1208.000000
582192.018353,4441530.949112,1224.000000
582219.294306,4441530.949112,1249.000000
582246.570259,4441530.949112,1263.000000
582273.846212,4441530.949112,1283.000000
582301.122165,4441530.949112,1304.000000
582328.398118,4441530.949112,1340.000000
582355.674071,4441530.949112,1366.000000
582382.950024,4441530.949112,1404.000000
582410.225977,4441530.949112,1453.000000
582437.501930,4441530.949112,1489.000000
582464.777883,4441530.949112,1514.000000
582492.053836,4441530.949112,1536.000000
582519.329789,4441530.949112,1554.000000
582546.605742,4441530.949112,1558.000000
582573.881695,4441530.949112,1614.000000
582601.157648,4441530.949112,1628.000000
582628.433601,4441530.949112,1642.000000
582655.709554,4441530.949112,1673.000000
582682.985507,4441530.949112,1695.000000
582710.261460,4441530.949112,1702.000000
582737.537413,4441530.949112,1721.000000
582764.813366,4441530.949112,1723.000000
582792.089319,4441530.949112,1737.000000
582819.365272,4441530.949112,1757.000000
582846.641225,4441530.949112,1762.000000
